player_match_sk,playermatch_key,match_id,player_id,player_name,dob,batting_hand,bowling_skill,country_name,role_desc,player_team,opposit_team,season_year,is_manofthematch,age_as_on_match,isplayers_team_won,batting_status,bowling_status,player_captain,opposit_captain,player_keeper,opposit_keeper,dob_cleaned
22602,,734040,303,F Du Plessis,,Right-hand Bat,Legbreak,South Africa,Player,Chennai Super Kings,Royal Challengers Bangalore,2014,,30,,Blank,Blank,Ms Dhoni,V Kohli,Ms Dhoni,Yv Takawale,
22603,,734040,364,Mm Sharma,,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2014,,26,,Blank,Blank,Ms Dhoni,V Kohli,Ms Dhoni,Yv Takawale,
22604,,734040,452,S Badree,,Right-hand Bat,Legbreak,West Indies,Player,Chennai Super Kings,Royal Challengers Bangalore,2014,,33,,Blank,Blank,Ms Dhoni,V Kohli,Ms Dhoni,Yv Takawale,
22606,,734040,27,Yuvraj Singh,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2014,,33,,Blank,Blank,V Kohli,Ms Dhoni,Yv Takawale,Ms Dhoni,
22610,,734040,301,S Rana,,Right-hand Bat,Right-arm Medium-fast,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2014,,30,,Blank,Blank,V Kohli,Ms Dhoni,Yv Takawale,Ms Dhoni,
22612,,734040,378,Ma Starc,,Left-hand Bat,Left-arm Fast,Australia,Player,Royal Challengers Bangalore,Chennai Super Kings,2014,,24,,Blank,Blank,V Kohli,Ms Dhoni,Yv Takawale,Ms Dhoni,
22613,,734040,380,Rr Rossouw,,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Royal Challengers Bangalore,Chennai Super Kings,2014,,25,,Blank,Blank,V Kohli,Ms Dhoni,Yv Takawale,Ms Dhoni,
22614,,734040,382,Ys Chahal,,Right-hand Bat,Legbreak Googly,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2014,,24,,Blank,Blank,V Kohli,Ms Dhoni,Yv Takawale,Ms Dhoni,
22615,,734040,384,Vh Zol,,Left-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2014,,20,,Blank,Blank,V Kohli,Ms Dhoni,Yv Takawale,Ms Dhoni,
22617,,734042,54,Y Venugopal Rao,,Right-hand Bat,Right-arm Offbreak,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2014,,32,,Blank,Blank,Djg Sammy,G Gambhir,Nv Ojha,Rv Uthappa,
22622,,734042,187,Da Warner,,Left-hand Bat,Legbreak,Australia,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2014,,28,,Blank,Blank,Djg Sammy,G Gambhir,Nv Ojha,Rv Uthappa,
22625,,734042,366,Parvez Rasool,,Right-hand Bat,Right-arm Offbreak,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2014,,25,,Blank,Blank,Djg Sammy,G Gambhir,Nv Ojha,Rv Uthappa,
22627,,734042,31,Yk Pathan,,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2014,,32,,Blank,Blank,G Gambhir,Djg Sammy,Rv Uthappa,Nv Ojha,
22632,,734042,190,M Morkel,,Left-hand Bat,Right-arm Fast,South Africa,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2014,,30,,Blank,Blank,G Gambhir,Djg Sammy,Rv Uthappa,Nv Ojha,
22633,,734042,232,Ut Yadav,,Right-hand Bat,Right-arm Fast-medium,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2014,,27,,Blank,Blank,G Gambhir,Djg Sammy,Rv Uthappa,Nv Ojha,
22634,,734042,276,Shakib Al Hasan,,Left-hand Bat,Slow Left-arm Orthodox,Bangladesh,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2014,,27,,Blank,Blank,G Gambhir,Djg Sammy,Rv Uthappa,Nv Ojha,
22635,,734042,284,Rn Ten Doeschate,,Right-hand Bat,Right-arm Medium-fast,Netherlands,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2014,,34,,Blank,Blank,G Gambhir,Djg Sammy,Rv Uthappa,Nv Ojha,
22636,,734042,308,Sa Yadav,,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2014,,24,,Blank,Blank,G Gambhir,Djg Sammy,Rv Uthappa,Nv Ojha,
22637,,734042,315,Sp Narine,,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2014,,26,,Blank,Blank,G Gambhir,Djg Sammy,Rv Uthappa,Nv Ojha,
22639,,734044,88,Kd Karthik,,Right-hand Bat,N/a,India,Keeper,Delhi Daredevils,Kings Xi Punjab,2014,,29,,Blank,Blank,Kp Pietersen,Gj Bailey,Kd Karthik,Wp Saha,
22642,,734044,237,Km Jadhav,,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Kings Xi Punjab,2014,,29,,Blank,Blank,Kp Pietersen,Gj Bailey,Kd Karthik,Wp Saha,
22644,,734044,293,S Nadeem,,Right-hand Bat,Slow Left-arm Orthodox,India,Player,Delhi Daredevils,Kings Xi Punjab,2014,,25,,Blank,Blank,Kp Pietersen,Gj Bailey,Kd Karthik,Wp Saha,
22647,,734044,376,Jds Neesham,,Left-hand Bat,Right-arm Medium,New Zealand,Player,Delhi Daredevils,Kings Xi Punjab,2014,,24,,Blank,Blank,Kp Pietersen,Gj Bailey,Kd Karthik,Wp Saha,
22648,,734044,386,Imran Tahir,,Right-hand Bat,Legbreak Googly,India,Player,Delhi Daredevils,Kings Xi Punjab,2014,,35,,Blank,Blank,Kp Pietersen,Gj Bailey,Kd Karthik,Wp Saha,
22649,,734044,41,V Sehwag,,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Delhi Daredevils,2014,,36,,Blank,Blank,Gj Bailey,Kp Pietersen,Wp Saha,Kd Karthik,
22650,,734044,62,Wp Saha,,Right-hand Bat,N/a,India,Keeper,Kings Xi Punjab,Delhi Daredevils,2014,,30,,Blank,Blank,Gj Bailey,Kp Pietersen,Wp Saha,Kd Karthik,
22651,,734044,197,Gj Bailey,,Right-hand Bat,Right-arm Medium,Australia,Captain,Kings Xi Punjab,Delhi Daredevils,2014,,32,,Blank,Blank,Gj Bailey,Kp Pietersen,Wp Saha,Kd Karthik,
22654,,734044,333,P Awana,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Delhi Daredevils,2014,,28,,Blank,Blank,Gj Bailey,Kp Pietersen,Wp Saha,Kd Karthik,
22655,,734044,345,M Vohra,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Delhi Daredevils,2014,,21,,Blank,Blank,Gj Bailey,Kp Pietersen,Wp Saha,Kd Karthik,
22658,,734044,374,Ar Patel,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kings Xi Punjab,Delhi Daredevils,2014,,20,,Blank,Blank,Gj Bailey,Kp Pietersen,Wp Saha,Kd Karthik,
22660,,734046,19,Mek Hussey,,Left-hand Bat,Right-arm Medium,Australia,Player,Mumbai Indians,Rajasthan Royals,2014,,39,,Blank,Blank,Rg Sharma,Sr Watson,Ap Tare,Sv Samson,
22662,,734046,57,Rg Sharma,,Right-hand Bat,Right-arm Offbreak,India,Captain,Mumbai Indians,Rajasthan Royals,2014,,27,,Blank,Blank,Rg Sharma,Sr Watson,Ap Tare,Sv Samson,
22670,,734046,388,S Gopal,,Right-hand Bat,Legbreak,India,Player,Mumbai Indians,Rajasthan Royals,2014,,21,,Blank,Blank,Rg Sharma,Sr Watson,Ap Tare,Sv Samson,
22673,,734046,80,Ds Kulkarni,,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Mumbai Indians,2014,,26,,Blank,Blank,Sr Watson,Rg Sharma,Sv Samson,Ap Tare,
22674,,734046,85,Am Rahane,,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Mumbai Indians,2014,,26,,Blank,Blank,Sr Watson,Rg Sharma,Sv Samson,Ap Tare,
22675,,734046,104,Bj Hodge,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Rajasthan Royals,Mumbai Indians,2014,,40,,Blank,Blank,Sr Watson,Rg Sharma,Sv Samson,Ap Tare,
22676,,734046,309,Kk Cooper,,Right-hand Bat,Right-arm Medium,West Indies,Player,Rajasthan Royals,Mumbai Indians,2014,,25,,Blank,Blank,Sr Watson,Rg Sharma,Sv Samson,Ap Tare,
22677,,734046,310,Jp Faulkner,,Right-hand Bat,Left-arm Fast-medium,Australia,Player,Rajasthan Royals,Mumbai Indians,2014,,24,,Blank,Blank,Sr Watson,Rg Sharma,Sv Samson,Ap Tare,
22679,,734046,339,Kk Nair,,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Mumbai Indians,2014,,23,,Blank,Blank,Sr Watson,Rg Sharma,Sv Samson,Ap Tare,
22680,,734046,351,Sv Samson,,Right-hand Bat,N/a,India,Keeper,Rajasthan Royals,Mumbai Indians,2014,,20,,Blank,Blank,Sr Watson,Rg Sharma,Sv Samson,Ap Tare,
22681,,734046,370,Pv Tambe,,Right-hand Bat,Legbreak,India,Player,Rajasthan Royals,Mumbai Indians,2014,,43,,Blank,Blank,Sr Watson,Rg Sharma,Sv Samson,Ap Tare,
22682,,734048,31,Yk Pathan,,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,,32,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22683,,734048,40,G Gambhir,,Left-hand Bat,Legbreak,India,Captain,Kolkata Knight Riders,Kings Xi Punjab,2014,,33,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22686,,734048,96,Mk Pandey,,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,,25,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22687,,734048,190,M Morkel,,Left-hand Bat,Right-arm Fast,South Africa,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,,30,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22689,,734048,276,Shakib Al Hasan,,Left-hand Bat,Slow Left-arm Orthodox,Bangladesh,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,,27,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22693,,734048,41,V Sehwag,,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,36,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22694,,734048,62,Wp Saha,,Right-hand Bat,N/a,India,Keeper,Kings Xi Punjab,Kolkata Knight Riders,2014,,30,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22696,,734048,305,Gj Maxwell,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,26,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22697,,734048,320,Da Miller,,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,25,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22698,,734048,333,P Awana,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,28,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22699,,734048,345,M Vohra,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,21,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22700,,734048,356,R Dhawan,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,24,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22701,,734048,357,Mg Johnson,,Left-hand Bat,Left-arm Fast,Australia,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,33,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22702,,734048,374,Ar Patel,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,20,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22703,,734048,392,Karanveer Singh,,Right-hand Bat,Legbreak Googly,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,27,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22704,,734050,14,P Kumar,,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Chennai Super Kings,2014,,28,,Blank,Blank,Rg Sharma,Ms Dhoni,Ap Tare,Ms Dhoni,
22705,,734050,19,Mek Hussey,,Left-hand Bat,Right-arm Medium,Australia,Player,Mumbai Indians,Chennai Super Kings,2014,,39,,Blank,Blank,Rg Sharma,Ms Dhoni,Ap Tare,Ms Dhoni,
22706,,734050,50,Harbhajan Singh,,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2014,,34,,Blank,Blank,Rg Sharma,Ms Dhoni,Ap Tare,Ms Dhoni,
22708,,734050,131,Pp Ojha,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Mumbai Indians,Chennai Super Kings,2014,,28,,Blank,Blank,Rg Sharma,Ms Dhoni,Ap Tare,Ms Dhoni,
22710,,734050,208,At Rayudu,,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2014,,29,,Blank,Blank,Rg Sharma,Ms Dhoni,Ap Tare,Ms Dhoni,
22711,,734050,221,Ka Pollard,,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2014,,27,,Blank,Blank,Rg Sharma,Ms Dhoni,Ap Tare,Ms Dhoni,
22712,,734050,372,Cj Anderson,,Left-hand Bat,Left-arm Medium-fast,New Zealand,Player,Mumbai Indians,Chennai Super Kings,2014,,24,,Blank,Blank,Rg Sharma,Ms Dhoni,Ap Tare,Ms Dhoni,
22714,,734050,383,Lmp Simmons,,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2014,,29,,Blank,Blank,Rg Sharma,Ms Dhoni,Ap Tare,Ms Dhoni,
22715,,734050,2,Bb Mccullum,,Right-hand Bat,Right-arm Medium,New Zealand,Player,Chennai Super Kings,Mumbai Indians,2014,,33,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22716,,734050,4,Dj Hussey,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Chennai Super Kings,Mumbai Indians,2014,,37,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22717,,734050,20,Ms Dhoni,,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Mumbai Indians,2014,,33,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22718,,734050,21,Sk Raina,,Left-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2014,,28,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22719,,734050,35,Ra Jadeja,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2014,,26,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22720,,734050,73,A Nehra,,Right-hand Bat,Left-arm Medium-fast,India,Player,Chennai Super Kings,Mumbai Indians,2014,,35,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22721,,734050,147,Dr Smith,,Right-hand Bat,Right-arm Medium,West Indies,Player,Chennai Super Kings,Mumbai Indians,2014,,31,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22722,,734050,201,R Ashwin,,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2014,,28,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22724,,734050,359,Ic Pandey,,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Mumbai Indians,2014,,25,,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Ap Tare,
22727,,734052,4,Dj Hussey,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Chennai Super Kings,Kings Xi Punjab,2014,,37,,Blank,Blank,Ms Dhoni,Gj Bailey,Ms Dhoni,Wp Saha,
22728,,734052,20,Ms Dhoni,,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Kings Xi Punjab,2014,,33,,Blank,Blank,Ms Dhoni,Gj Bailey,Ms Dhoni,Wp Saha,
22730,,734052,35,Ra Jadeja,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Chennai Super Kings,Kings Xi Punjab,2014,,26,,Blank,Blank,Ms Dhoni,Gj Bailey,Ms Dhoni,Wp Saha,
22731,,734052,73,A Nehra,,Right-hand Bat,Left-arm Medium-fast,India,Player,Chennai Super Kings,Kings Xi Punjab,2014,,35,,Blank,Blank,Ms Dhoni,Gj Bailey,Ms Dhoni,Wp Saha,
22732,,734052,147,Dr Smith,,Right-hand Bat,Right-arm Medium,West Indies,Player,Chennai Super Kings,Kings Xi Punjab,2014,,31,,Blank,Blank,Ms Dhoni,Gj Bailey,Ms Dhoni,Wp Saha,
22735,,734052,359,Ic Pandey,,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Kings Xi Punjab,2014,,25,,Blank,Blank,Ms Dhoni,Gj Bailey,Ms Dhoni,Wp Saha,
22737,,734052,41,V Sehwag,,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Chennai Super Kings,2014,,36,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22738,,734052,62,Wp Saha,,Right-hand Bat,N/a,India,Keeper,Kings Xi Punjab,Chennai Super Kings,2014,,30,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22739,,734052,197,Gj Bailey,,Right-hand Bat,Right-arm Medium,Australia,Captain,Kings Xi Punjab,Chennai Super Kings,2014,,32,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22740,,734052,305,Gj Maxwell,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Kings Xi Punjab,Chennai Super Kings,2014,,26,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22742,,734052,333,P Awana,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Chennai Super Kings,2014,,28,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22743,,734052,345,M Vohra,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Chennai Super Kings,2014,,21,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22744,,734052,357,Mg Johnson,,Left-hand Bat,Left-arm Fast,Australia,Player,Kings Xi Punjab,Chennai Super Kings,2014,,33,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22745,,734052,367,Sandeep Sharma,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Chennai Super Kings,2014,,21,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22746,,734052,374,Ar Patel,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kings Xi Punjab,Chennai Super Kings,2014,,20,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22747,,734052,392,Karanveer Singh,,Right-hand Bat,Legbreak Googly,India,Player,Kings Xi Punjab,Chennai Super Kings,2014,,27,,Blank,Blank,Gj Bailey,Ms Dhoni,Wp Saha,Ms Dhoni,
22750,,734054,46,Rv Uthappa,,Right-hand Bat,Right-arm Medium,India,Keeper,Kolkata Knight Riders,Kings Xi Punjab,2014,,29,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22754,,734054,232,Ut Yadav,,Right-hand Bat,Right-arm Fast-medium,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,,27,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22757,,734054,308,Sa Yadav,,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,,24,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22758,,734054,315,Sp Narine,,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,,26,,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,
22759,,734054,41,V Sehwag,,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,36,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22761,,734054,151,L Balaji,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,33,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22762,,734054,197,Gj Bailey,,Right-hand Bat,Right-arm Medium,Australia,Captain,Kings Xi Punjab,Kolkata Knight Riders,2014,,32,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22763,,734054,305,Gj Maxwell,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,26,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22764,,734054,320,Da Miller,,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,25,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22765,,734054,333,P Awana,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,28,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22766,,734054,345,M Vohra,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,21,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22769,,734054,392,Karanveer Singh,,Right-hand Bat,Legbreak Googly,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,,27,,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,
22770,,829710,50,Harbhajan Singh,,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Kolkata Knight Riders,2015,,35,,Blank,Blank,Rg Sharma,G Gambhir,Ap Tare,Rv Uthappa,
22771,,829710,57,Rg Sharma,,Right-hand Bat,Right-arm Offbreak,India,Captain,Mumbai Indians,Kolkata Knight Riders,2015,,28,,Blank,Blank,Rg Sharma,G Gambhir,Ap Tare,Rv Uthappa,
22773,,829710,131,Pp Ojha,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Mumbai Indians,Kolkata Knight Riders,2015,,29,,Blank,Blank,Rg Sharma,G Gambhir,Ap Tare,Rv Uthappa,
22774,,829710,194,Sl Malinga,,Right-hand Bat,Right-arm Fast,Sri Lanka,Player,Mumbai Indians,Kolkata Knight Riders,2015,,32,,Blank,Blank,Rg Sharma,G Gambhir,Ap Tare,Rv Uthappa,
22777,,829710,221,Ka Pollard,,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Kolkata Knight Riders,2015,,28,,Blank,Blank,Rg Sharma,G Gambhir,Ap Tare,Rv Uthappa,
22779,,829710,372,Cj Anderson,,Left-hand Bat,Left-arm Medium-fast,New Zealand,Player,Mumbai Indians,Kolkata Knight Riders,2015,,25,,Blank,Blank,Rg Sharma,G Gambhir,Ap Tare,Rv Uthappa,
22781,,829710,31,Yk Pathan,,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Mumbai Indians,2015,,33,,Blank,Blank,G Gambhir,Rg Sharma,Rv Uthappa,Ap Tare,
22782,,829710,40,G Gambhir,,Left-hand Bat,Legbreak,India,Captain,Kolkata Knight Riders,Mumbai Indians,2015,,34,,Blank,Blank,G Gambhir,Rg Sharma,Rv Uthappa,Ap Tare,
22783,,829710,46,Rv Uthappa,,Right-hand Bat,Right-arm Medium,India,Keeper,Kolkata Knight Riders,Mumbai Indians,2015,,30,,Blank,Blank,G Gambhir,Rg Sharma,Rv Uthappa,Ap Tare,
22784,,829710,67,Pp Chawla,,Left-hand Bat,Legbreak,India,Player,Kolkata Knight Riders,Mumbai Indians,2015,,27,,Blank,Blank,G Gambhir,Rg Sharma,Rv Uthappa,Ap Tare,
22788,,829710,276,Shakib Al Hasan,,Left-hand Bat,Slow Left-arm Orthodox,Bangladesh,Player,Kolkata Knight Riders,Mumbai Indians,2015,,28,,Blank,Blank,G Gambhir,Rg Sharma,Rv Uthappa,Ap Tare,
22790,,829710,315,Sp Narine,,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Kolkata Knight Riders,Mumbai Indians,2015,,27,,Blank,Blank,G Gambhir,Rg Sharma,Rv Uthappa,Ap Tare,
22791,,829710,334,Ad Russell,,Right-hand Bat,Right-arm Fast,West Indies,Player,Kolkata Knight Riders,Mumbai Indians,2015,,27,,Blank,Blank,G Gambhir,Rg Sharma,Rv Uthappa,Ap Tare,
22792,,829712,27,Yuvraj Singh,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Delhi Daredevils,Chennai Super Kings,2015,,34,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
22793,,829712,109,Ja Morkel,,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Delhi Daredevils,Chennai Super Kings,2015,,34,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
22794,,829712,136,A Mishra,,Right-hand Bat,Legbreak,India,Player,Delhi Daredevils,Chennai Super Kings,2015,,33,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
22795,,829712,154,Jp Duminy,,Left-hand Bat,Right-arm Offbreak,South Africa,Captain,Delhi Daredevils,Chennai Super Kings,2015,,31,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
22796,,829712,237,Km Jadhav,,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Chennai Super Kings,2015,,30,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
22797,,829712,260,Ma Agarwal,,Right-hand Bat,N/a,India,Player,Delhi Daredevils,Chennai Super Kings,2015,,24,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
22799,,829712,371,Nm Coulter-nile,,Right-hand Bat,Right-arm Fast,Australia,Player,Delhi Daredevils,Chennai Super Kings,2015,,28,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
22800,,829712,386,Imran Tahir,,Right-hand Bat,Legbreak Googly,India,Player,Delhi Daredevils,Chennai Super Kings,2015,,36,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
22801,,829712,393,Ss Iyer,,Right-hand Bat,Legbreak Googly,India,Player,Delhi Daredevils,Chennai Super Kings,2015,,21,,Blank,Blank,Jp Duminy,Ms Dhoni,Cm Gautam,Ms Dhoni,
